CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NIVEL_DEP;NO_RAZAO_SOCIAL;NO_FANTASIA;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;CO_ATIVIDADE;CO_CLIENTELA;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE;CO_NATUREZA_JUR;CO_TIPO_UNIDADE;CO_TIPO_ESTABELECIMENTO;CO_ATIVIDADE_PRINCIPAL;STAFF_ACS_ENDEMIAS;STAFF_ADMIN_GESTAO_APOIO;STAFF_DIAG_LAB_IMAGEM;STAFF_ENFERMAGEM;STAFF_FARMACIA;STAFF_MEDICOS;STAFF_ODONTOLOGIA;STAFF_OUTROS;STAFF_OUTROS_SUPERIOR_SAUDE;STAFF_SERVICOS_GERAIS;STAFF_TRANSPORTE_URGENCIA
4,31491E+12;5882419;;3;1;CENTRO DE PESQUISAS EM DIABETES LTDA;CENTRO DE PESQUISAS EM DIABETES LTDA;RUA GONCALO DE CARVALHO;412;;MOINHOS DE VENTO;90035170;4;1.0;36;431490;-30.03;-51.21;2232;;Ambulatório;1.0;0;0;0;0;0;3;0;0;0;0;0
4,31491E+12;5917247;;1;1;ESTELA SIMONE RAPHAELLI DALBEM;ESTELA SIMONE RAPHAELLI DALBEM;RUA DOS ANDRADAS;1781;1303;CENTRO;90020061;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31491E+12;5990599;;1;1;ERONITA DE AQUINO COSTA;ERONITA DE AQUINO COSTA;AV TERESOPOLIS;2956;310;TERESOPOLIS;90870001;4;1.0;22;431490;-30.08;-51.21;4000;;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,3149E+12;2262622;;3;1;CGC CENTRO DE GINECOLOGIA E CITOLOGIA LTDA;CGC POA;RUA DOS ANDRADAS;1091;CJ 92;CENTRO;90020007;4;2.0;39;431490;-30.03;-51.23;2062;;Unidade de Apoio Diagnóstico;2.0;0;3;0;0;0;3;0;2;1;0;0
4,3149E+12;3374580;;1;1;ILTON BROMFMAN;ILTON BROMFMAN;PRACA DOM FELICIANO;78;612;CENTRO;90020160;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;2816369;;3;1;IRRADIAL RADIOLOGICA HOLDING S A;IRRADIAL;INDEPENDENCIA;270;1 ANDAR;INDEPENDENCIA;90035070;4;2.0;39;431490;-30.03;-51.22;2054;;Unidade de Apoio Diagnóstico;2.0;0;1;0;0;0;15;0;0;0;0;0
4,3149E+12;2262894;;3;1;ACIDENTES DO TRABALHO URGENCIA TRAUMATOLOGICA REUMATO LTDA;URGECLIN;AV BRASIL;888;;NAVEGANTES;90230060;4;1.0;36;431490;-29.99;-51.2;2062;;Ambulatório;1.0;0;2;2;0;0;4;0;2;0;0;0
4,3149E+12;426636;;1;1;MARIA ELISABETH PASTOR SUDBRACK;MARIA ELISABETH PASTOR SUDBRACK;RUA DOM PEDRO II;1220;411;HIGIENOPOLIS;90550141;4;1.0;22;431490;-30.02;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3149E+12;428760;;1;1;DANIELA CERQUEIRA KOPPE;DANIELA CERQUEIRA KOPPE;RUA 24 DE OUTUBRO;1440;SALA 305;AUXILIADORA;90510001;4;1.0;22;431490;-30.02;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;6;0;0;0;0;0
4,3149E+12;432458;;1;1;GILBERTO SAUTE;GILBERTO SAUTE;RUA RAMIRO BARCELOS;1793;504;BOM FIM;90035006;4;1.0;22;431490;-30.04;-51.21;4000;;Ambulatório;1.0;0;0;0;1;0;1;0;0;0;0;0
4,3149E+12;153079;;3;1;DROGARIA QUADRI LTDA;DROGARIA DO PORTO;AV JERONIMO DE ORNELAS;349;105;SANTANA;90035191;4;1.0;43;431490;-30.04;-51.21;2062;;Farmácia;8.0;0;0;0;0;2;0;0;1;0;0;0
4,3149E+12;415049;;1;1;LAURA MOSCHETTI;LAURA MOSCHETTI;RUA TOBIAS DA SILVA;120;905;MOINHOS DE VENTO;90570020;4;1.0;22;431490;-30.02;-51.2;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;175994;;1;1;TERCIO ERANY TEDESCO JUNIOR;TERCIO ERANY TEDESCO JUNIOR;RUA COSTA;30;604;MENINO DEUS;90110270;4;1.0;22;431490;-30.06;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;428833;;1;1;CARLOS EDUARDO ESPINDOLA BARALDI;CARLOS EDUARDO ESPINDOLA BARALDI;RUA DR FLORENCIO YGARTUA;422;;RIO BRANCO;90430010;4;1.0;22;431490;-30.03;-51.2;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3149E+12;445614;;1;1;ROSANE MARIA SALVI;ROSANE MARIA SALVI;AV PERNAMBUCO;2715;SALA 1;FLORESTA;90240005;4;1.0;22;431490;-30.02;-51.2;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;265446;;3;1;MARIANA RECHIA SERVICOS MEDICOS LTDA;MARIANA RECHIA SERVICOS MEDICOS LTDA;AV GOETHE;38;807;RIO BRANCO;90430100;4;1.0;36;431490;-30.03;-51.2;2062;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;270563;;3;1;CLINICA INCLUIR ASSESSORIA TERAPEUTICA E ESCOLAR LTDA;CLINICA INCLUIR;RUA COMENDADOR DUVAL;343;CASA 9;JARDIM FLORESTA;91040310;4;1.0;36;431490;-30.0;-51.16;2062;;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31491E+12;5022258;;1;1;ROSA MARIA CEREZER;ROSA MARIA CEREZER;RUA FELIPE CAMARAO;626;603;RIO BRANCO;90035140;4;1.0;22;431490;-30.04;-51.2;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;5024242;;1;1;MARIA LUCIA SANTOS DE MEDEIROS;MARIA LUCIA SANTOS DE MEDEIROS;RUA 24 DE OUTUBRO;1419;402;AUXILIADORA;90040000;4;1.0;22;431490;-30.02;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;5024552;;1;1;EDUARDO GARCIA;EDUARDO GARCIA;PRACA DOM FELICIANO;78;508;CENTRO;90020160;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5024595;;1;1;EDGAR THORELL;EDGAR THORELL;PRACA DOM FELICIANO;78;508;CENTRO;90020160;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5024919;;1;1;ANA CAROLINA EVANGELISTA DA FONSECA;ANA CAROLINA EVANGELISTA DA FONSECA;RUA DR FLORES;263;304;CENTRO;90020122;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;5035139;;3;1;INSTITUTO DE ELETROMIOGRAFIA NCM LTDA;INSTITUTO DE ELETROMIOGRAFIA CLINICA;RUA ANNES DIAS;112;SALA 44;CENTRO;90020090;4;1.0;39;431490;-30.03;-51.23;2062;;Unidade de Apoio Diagnóstico;2.0;0;0;0;0;0;3;0;0;0;0;0
4,31491E+12;5035570;;1;1;MILTON REGENIN;MILTON REGENIN;RUA DOS ANDRADAS;1261;SL 1502;CENTRO;90040000;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31491E+12;5041384;;1;1;LUCIANA MINELLI BOCKMANN;LUCIANA MINELLI BOCKMANN;RUA VIGARIO JOSE IGNACIO;547;909;CENTRO;90550120;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;5041562;;1;1;ANDREW LEMOS PACHECO;ANDREW LEMOS PACHECO;RUA GENERAL VITORINO;53;92;CENTRO;90020171;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;5041651;;1;1;LETICIA VICOSA PIRES;LETICIA VICOSA PIRES;RUA MOSTARDEIRO;157;1406;MOINHOS DE VENTO;90430001;4;1.0;22;431490;-30.02;-51.21;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5026253;;3;1;INSTITUTO NACIONAL DE SAUDE PUBLICA INCLUSAO E EDUCACAO;Hospital PORTO ALEGRE HPOA;RUA ANTONIO FRANCISCO DA ROCHA;100;SALA 203;AZENHA;91910001;4;2.0;5;431490;-30.03;-51.23;3999;;Hospital;9.0;0;5;0;7;1;8;0;4;1;0;0
4,31491E+12;5029228;;1;1;MICHELE MANICA;MICHELE MANICA;AV PLINIO BRASIL MILANO;757;SL 1103;HIGIENOPOLIS;90520002;4;1.0;22;431490;-30.01;-51.18;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;5029392;;1;1;NARA REGINA BAPTISTELLA COMERLATO;NARA REGINA BAPTISTELLA COMERLATO;PRCA DOM FELICIANO;78;701;CENTRO;90020160;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5029686;;3;1;STAPENHORST NAPP ASSISTENCIA MEDICA SOCIEDADE SIMPLES LTDA;STAPENHORST NAPP ASSISTENCIA MEDICA SOCIEDADE SIMPLES LTDA;RUA JOSE DE ALENCAR;386;SALA 806;MENINO DEUS;90880480;4;1.0;22;431490;-30.05;-51.22;2232;;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31491E+12;5031338;;1;1;MARCELO FERNANDO DA COSTA RODRIGUES;MARCELO FERNANDO DA COSTA RODRIGUES;AV PLINIO BRASIL MILANO;295;SL 201;AUXILIADORA;90520002;4;1.0;22;431490;-30.02;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5031591;;1;1;LUIZ FELIPE BELTRAME;LUIZ FELIPE BELTRAME;AV BRASILIANO DE MORAES;226;;PASSO DAREIA;91030000;4;1.0;22;431490;-30.02;-51.17;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3149E+12;922943;;3;1;CLINICA ODONTOLOGICA ODONTO PREES LTDA;PRESS ODONTOLOGIA ESTETICA;SCHILLER;40;;RIO BRANCO;90430150;4;1.0;36;431490;-30.03;-51.2;2062;;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,3149E+12;930822;;3;1;IGENOMIX BRASIL LABORATORIO DE MEDICINA GENETICA LTDA;IGENOMIX BRASIL LABORATORIO DE MEDICINA GENETICA;GOMES JARDIM;201;SALA 911 E 912;SANTANA;90620130;4;1.0;36;431490;-30.05;-51.21;2062;;Ambulatório;1.0;0;0;0;0;0;0;0;0;3;0;0
4,3149E+12;886882;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL;AV PANAMERICANA;240;;JARDIM LINDOIA;91050000;4;1.0;43;431490;-30.01;-51.15;2046;;Farmácia;8.0;0;0;0;0;3;0;0;0;0;0;0
4,3149E+12;861316;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FarmáciaS;GETULIO VARGAS;14701480;LOJA 101 E 102;MENINO DEUS;90150004;4;1.0;43;431490;-30.06;-51.22;2062;;Farmácia;8.0;0;0;0;0;2;0;0;0;0;0;0
4,3149E+12;862843;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FarmáciaS;FARRAPOS;3852;SALA 05;NAVEGANTES;90220003;4;1.0;43;431490;-30.0;-51.2;2062;;Farmácia;8.0;0;0;0;0;1;0;0;0;0;0;0
4,3149E+12;775827;;3;1;HOPE CLINICA GERIATRICA EIRELI;HOPE CLINICA GERIATRICA;DOMINGOS MARTINS;327;;CRISTO REDENTOR;91040320;4;1.0;36;431490;-30.01;-51.16;2062;;Casas de Apoio à Saúde;26.0;0;0;0;1;0;0;0;0;0;0;0
4,3149E+12;680281;;3;1;ZANELLA E VALENTE SERVICOS MEDICOS SOCIEDADE SIMPLES;PLASTICADERMATO CLINICA MEDICA;ANTONIO CARLOS BERTA;475;SALA 702;BOA VISTA;91340020;4;1.0;36;431490;-30.02;-51.16;2232;;Ambulatório;1.0;0;1;0;0;0;4;0;0;0;0;0
4,3149E+12;682349;;3;1;DENTAL ARTE AZENHA CLINICA ODONTOLOGICA EIRELI;DENTAL ARTE;DA AZENHA;1091;SALA 14;AZENHA;90160002;4;1.0;36;431490;-30.05;-51.21;2062;;Ambulatório;1.0;0;0;0;0;0;1;1;0;0;0;0
4,3149E+12;686506;;1;1;JACQUES LACROIX FARINA;JACQUES LACROIX FARINA;AV ASSIS BRASIL;1791;408;PASSO DAREIA;91010000;4;1.0;22;431490;-30.01;-51.17;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3149E+12;689319;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL FarmáciaS;AV ICARAI;1440;;CRISTAL;90810000;4;1.0;43;431490;-30.09;-51.24;2046;;Farmácia;8.0;0;1;0;0;5;0;0;0;0;0;0
4,3149E+12;698156;;3;1;DOSE CERTA MEDICAMENTOS E COSMETICOS LTDA;DOSE CERTA MEDICAMENTOS E COSMETICOS LTDA;VICENTE DA FONTOURA;2186;;SANTA CECILIA;90640002;4;1.0;43;431490;-30.04;-51.2;2062;;Farmácia;8.0;0;0;0;0;2;0;0;0;0;0;0
4,3149E+12;821276;;3;1;CLINICA MEDICA MELLER SOCIEDADE SIMPLES LTDA;CLINICA MEDICA MELLER;CORONEL LUCAS DE OLIVEIRA;505;CONJ 708;PETROPOLIS;90440011;4;1.0;36;431490;-30.03;-51.19;2240;;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3149E+12;2265206;9,29636E+13;3;3;HOSPITAL NOSSA SENHORA DA CONCEICAO;UNIDADE DE SAUDE NOSSA SENHORA APARECIDA;BECO JOSE PARIS;235;;SARANDI;91140310;3;1.0;2;431490;-29.99;-51.12;1244;;Unidade Básica de Saúde;12.0;6;7;0;12;0;8;4;2;3;0;0
4,3149E+12;1056956;;1;1;PAULO ROBERTO DA ROSA DA SILVA;PRS ODONTOLOGIA;RUA ITORORO;211;604;MENINO DEUS;90110290;4;3.0;22;431490;-30.06;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,3149E+12;804398;;1;1;JEANCARLO SCHAFFAZICK;JEANCARLO SCHAFFAZICK;PROTASIO ALVES;2302;306;RIO BRANCO;90410006;4;1.0;22;431490;-30.04;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;9148949;;1;1;DANIEL PIRES;DANIEL PIRES;RUA DR FLORES;330;88;CENTRO;90020120;4;3.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31491E+12;9105662;;1;1;CAUE VAZ ASSMANN;CAUE VAZ ASSMANN;AV ASSIS BRASIL;2827;A;PASSO DAREIA;91350240;4;1.0;22;431490;-30.01;-51.16;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;9136150;;1;1;MARIA BENTANCUR;MARIA BENTANCUR;RUA INACIO VASCONCELOS;59;904;BOA VISTA;90480160;4;1.0;22;431490;-30.02;-51.18;4000;;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31491E+12;9194754;9,29636E+13;3;3;PREFEITURA DE PORTO ALEGRE;CTA SANTA MARTA;RUA CAPITAO MONTANHA;27;;CENTRO HISTORICO;90010040;3;2.0;36;431490;-30.03;-51.23;1244;;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31491E+12;9204024;;3;1;LABORATORIO DE PATOLOGIA DERMAPAT SOCIEDADE SIMPLES;DERMAPAT;AV NILO PECANHA;2421;3 ANDAR;CHACARA DAS PEDRAS;91330001;4;1.0;39;431490;-30.04;-51.16;2062;;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31491E+12;9679790;;1;1;SHEILA HICKMANN;SHEILA HICKMANN;RUA FLORENCIO YGARTUA;270;SALA 905;MOINHOS DE VENTOS;90430010;4;1.0;22;431490;-30.02;-51.21;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;6976727;9,29636E+13;3;3;PREFEITURA MUNICIPAL DE PORTO ALEGRE;SAMU CRISTO REDENTOR;RUA DOMINGOS RUBBO;20;;CRISTO REDENTOR;91040000;4;1.0;42;431490;-30.01;-51.16;1244;;Pronto Atendimento;7.0;0;0;0;3;0;4;0;0;0;0;3
4,3149E+12;3838013;;1;1;MARTHA TEREZA BELLOC;MARTHA TEREZA BELLOC;RUA IGUASSU;165;305;PETROPOLIS;91330280;4;3.0;22;431490;-30.04;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;9555188;;1;1;KARIN ASTRID SEEHABER;KARIN ASTRID SEEHABER;RUA DOS ANDRADAS;1137;SALA 213;CENTRO;90027900;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31491E+12;9555390;;3;1;CDRV CLINICA MEDICA SOCIEDADE SIMPLES;CDRV CLINICA MEDICA SOCIEDADE SIMPLES;RUA 24 DE OUTUBRO;111;CONJ 905 E 906;MOINHOS DE VENTO;90510002;4;1.0;36;431490;-30.02;-51.2;2232;;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3149E+12;2975181;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FarmáciaS;DOUTOR CARLOS BARBOSA;761;Farmácia;MEDIANEIRA;90880001;4;1.0;43;431490;-30.06;-51.21;2062;;Farmácia;8.0;0;0;0;0;1;0;0;0;0;0;0
4,3149E+12;2973014;;1;1;ROSANA DE NALE;ROSANA DE NALE;RUA GOMES JARDIM;201;913 E 914;SANTANA;90620130;4;1.0;22;431490;-30.05;-51.21;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;4074211;;3;1;INFINITY CONEXAO EM SAUDE LTDA;INFINITY CONEXAO EM SAUDE;JOSE GOMES;274;;TRISTEZA;91910280;4;1.0;36;431490;-30.11;-51.25;2062;;Ambulatório;1.0;0;0;0;0;0;0;0;1;5;0;0
4,3149E+12;3795802;;1;1;VIVIAN VILLAS BOAS BONATO;VIVIAN VILLAS BOAS BONATO;24 DE OUTUBRO;1681;404;AUXILIADORA;90510003;4;1.0;22;431490;-30.02;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3149E+12;941905;;1;1;CLEITON ISMAEL BECK;CLEITON ISMAEL BECK;RUA JOSE DE ALENCAR;595;2 ANDAR;MENINO DEUS;90880481;4;1.0;22;431490;-30.06;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3149E+12;951277;;1;1;NORBERTO LUIS CAMPOS MARTINS;NORBERTO LUIS CAMPOS MARTINS;DR FLORES;307;103;CENTRO HISTORICO;90020123;4;1.0;22;431490;-30.03;-51.22;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;967432;;1;1;MAURICIO MELLO ROUX LEITE;MAURICIO MELLO ROUX LEITE;PROFESSOR FREITAS E CASTRO;481;302;AZENHA;90040401;4;1.0;22;431490;-30.05;-51.21;4000;;Ambulatório;1.0;0;0;0;0;0;3;0;0;0;0;0
4,3149E+12;2855100;;3;1;INTEGRALCARE SERVICOS MEDICOS LTDA;INTEGRALCARE;VICENTE DA FONTOURA;3007;506;BEL VISTA;90640003;4;1.0;36;431490;-30.04;-51.2;2062;;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3149E+12;2861496;;1;1;CAROLINE MARIA MACHADO DA SILVA;CAROLINE MARIA MACHADO DA SILVA;CAROLINE MARIA MACHADO DA SILVA;40;SALA 1501;PRAIA DE BELAS;90160090;4;1.0;22;431490;-30.05;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3149E+12;2848376;;3;1;WFS SERVICOS MEDICOS LTDA;WFS SERVICOS MEDICOS;MARIO LEITAO;60;APT 1701;PETROPOLIS;90690425;4;1.0;36;431490;-30.04;-51.17;2062;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;2836734;;3;1;SERVICOS MEDICOS NOGUEIRA S S;SERVICOS MEDICOS NOGUEIRA S S;DOM JAIME DE BARROS CAMARA;809;ANEXO B;SARANDI;91130160;4;1.0;36;431490;-30.0;-51.13;2232;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;2844028;;3;1;AFS SERVICOS MEDICOS LTDA;AFS SERVICOS MEDICOS;RIBEIRO CANCELA;55;APT 605;MENINO DEUS;90110320;4;1.0;36;431490;-30.06;-51.23;2062;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;927899;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL FarmáciaS;LIMA E SILVA;606;01;CIDADE BAIXA;90050100;4;1.0;43;431490;-30.04;-51.22;2046;;Ambulatório;1.0;0;0;0;0;1;0;0;0;0;0;0
4,3149E+12;2877759;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FarmáciaS;BARAO DO GRAVATAI;531;Farmácia;MENINO DEUS;90050330;4;1.0;43;431490;-30.04;-51.22;2062;;Ambulatório;1.0;0;0;0;0;2;0;0;0;0;0;0
4,3149E+12;544701;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL FarmáciaS;VINTE E QUATRO DE OUTUBRO;1465;;AUXILIADORA;90510003;4;1.0;43;431490;-30.02;-51.19;2046;;Farmácia;8.0;0;0;0;0;2;0;0;0;0;0;0
4,3149E+12;716596;;3;1;GABRIELA SILVA PRADO;PRADO ODONTOLOGIA ESPECIALIZADA;FELIX DA CUNHA;737;SALA 815;FLORESTA;90570001;4;1.0;36;431490;-30.02;-51.2;2062;;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,3149E+12;660590;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL FarmáciaS;JUCA BATISTA;4255;SUC 128;HIPICA;91755000;4;1.0;43;431490;-30.16;-51.19;2046;;Farmácia;8.0;0;0;0;0;2;0;0;0;0;0;0
4,3149E+12;782394;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL FarmáciaS;ASSIS BRASIL;4320;SALA 51;SAO SEBASTIAO;91010000;4;1.0;43;431490;-30.01;-51.14;2046;;Farmácia;8.0;0;3;0;0;8;0;0;1;0;0;0
4,3149E+12;614734;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL FarmáciaS;CARLOS GOMES;11;LOJA 03;AUXILIADORA;90480003;4;1.0;43;431490;-30.03;-51.18;2046;;Farmácia;8.0;0;0;0;0;2;0;0;0;0;0;0
4,3149E+12;667544;;3;1;DIMED S A DISTRIBUIDORA DE MEDICAMENTOS;PANVEL FarmáciaS;GETULIO VARGAS;480;;MENINO DEUS;90150002;4;1.0;43;431490;-30.05;-51.22;2046;;Farmácia;8.0;0;0;0;0;5;0;0;0;0;0;0
4,3149E+12;672009;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FarmáciaS;RAMIRO BARCELOS;2350;Farmácia;SANTA CECILIA;90035903;4;1.0;43;431490;-30.04;-51.21;2062;;Farmácia;8.0;0;0;0;0;1;0;0;0;0;0;0
4,3149E+12;674141;;3;1;Farmácia SM LTDA;Farmácia SM LTDA;JOAO ANTONIO SILVEIRA;1773;LOJA 04;RESTINGA;91790229;4;1.0;43;431490;-30.16;-51.14;2062;;Farmácia;8.0;0;2;0;0;4;0;0;0;0;0;0
4,3149E+12;676675;;3;1;DIESEL SERVICOS MEDICOS AMBULATORIAIS E HOSPITALARES S A;DIESEL SERVICOS MEDICOS AMBULATORIAIS E HOSPITALARES S A;VINTE E QUATRO DE OUTUBRO;1440;SALA 1004;AUXILIADORA;90510001;4;1.0;36;431490;-30.02;-51.19;2054;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;821535;;3;1;GUNTZEL SERVICOS MEDICOS LTDA;GUNTZEL SERVICOS MEDICOS;BISPO WILLIAM THOMAS;200;APT 1102;TERESOPOLIS;91720030;4;1.0;36;431490;-30.08;-51.21;2062;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;742740;;3;1;OTOVASC SERVICOS MEDICOS S S LTDA;OTOVASC SERVICOS MEDICOS S S LTDA;GOMES JARDIM;201;SALA 809;SANTANA;90620130;4;1.0;36;431490;-30.05;-51.21;2240;;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3149E+12;757403;;3;1;LENTZ NEUROFONOAUDIOLOGIA LTDA;LENTZ NEUROFONOAUDIOLOGIA;LEITE DE CASTRO;50;;JARDIM ITU;91380410;4;1.0;77;431490;-30.01;-51.14;2062;;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31491E+12;5494494;;1;1;ANA CLAUDIA DO AMARAL;ANA CLAUDIA DO AMARAL;AV IPIRANGA;809;;JARDIM BOTANICO;90610000;4;1.0;22;431490;-30.03;-51.23;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5494524;;1;1;CASSIANE CARDOSO BONATO;CASSIANE CARDOSO BONATO;AV IPIRANGA;6690;SALA 809;JARDIM BOTANICO;90610000;4;1.0;22;431490;-30.05;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5493544;;1;1;FLAVIO ROSA KOLBERG;FLAVIO ROSA KOLBERG;RUA FELICISSIMO DE AZEVEDO;1455;SALA 506;HIGIENOPOLIS;90540110;4;1.0;22;431490;-30.01;-51.18;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31491E+12;5494443;;1;1;JOAO GUILHERME VALENTIM NETO;JOAO GUILHERME VALENTIM NETO;AV IPIRANGA;6690;SALA 809;JARDIM BOTANICO;90610000;4;1.0;22;431490;-30.05;-51.19;4000;;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3149E+12;2264420;9,29636E+13;3;3;PREFEITURA MUNICIPAL DE PORTO ALEGRE;UNIDADE DE SAUDE CIDADE DE DEUS;RUA DA FE;350;;CAVALHADA;91920260;3;1.0;2;431490;-30.12;-51.23;1244;;Unidade Básica de Saúde;12.0;2;2;0;4;0;1;1;2;0;0;0
4,3149E+12;2264722;9,29636E+13;3;3;PREFEITURA MUNICIPAL DE PORTO ALEGRE;UNIDADE DE SAUDE ESMERALDA;RUA DOLORES DURAN;1621;;AGRONOMIA;91540220;3;1.0;2;431490;-30.09;-51.12;1244;;Unidade Básica de Saúde;12.0;4;2;0;7;0;2;0;0;0;0;0
